,Days,7,10,13,16,19,22,25,28,31,34,37,40,43,46,49,52,55,58
0,seed,187500.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,497700.0,430000.0,
1,cells,,1750000.0,3337500.0,4200000.0,3981250.0,4018750.0,3293750.0,2281250.0,1562500.0,1500000.0,1250000.0,1093750.0,931250.0,1056250.0,968750.0,987500.0,1243750.0,1250000.0
2,Population doublings ,0.0,3.22239242134,2.95635927187,3.28798076296,3.21081290244,3.22433826751,2.93732249182,2.40741599395,1.86144762485,1.80255393579,1.53951952996,1.34687445202,1.11483186065,1.29654277647,1.17178774546,1.19944408836,1.32134823353,1.53951952996
3,Cumulative Population Doubling,0.0,3.22239242134,6.17875169321,9.46673245617,12.6775453586,15.9018836261,18.839206118,21.2466221119,23.1080697368,24.9106236725,26.4501432025,27.7970176545,28.9118495152,30.2083922916,31.3801800371,32.5796241255,33.900972359,35.4404918889
4,Population doubling time,,22.3436473855,24.3542794968,21.8979383368,22.4242278163,22.3301632851,24.512119524,29.9075856357,38.6795733809,39.9433262829,46.7678380162,53.4570983154,64.5837301045,55.5322981292,61.4445749915,60.0278084644,54.4897992619,46.7678380162
5,rate,1.0,9.33333333333,7.76162790698,9.76744186047,9.25872093023,9.34593023256,7.65988372093,5.30523255814,3.63372093023,3.48837209302,2.90697674419,2.54360465116,2.16569767442,2.45639534884,2.25290697674,2.29651162791,2.49899537874,2.90697674419
