,Days,7,10,13,16,19,22,25,28,31,34,37,40,43,46,49,52
0,seed,160000.0,430000.0,187500.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,62500.0,
1,cells,,583750.0,2618750.0,1268750.0,3025000.0,2525000.0,2487500.0,1762500.0,1437500.0,1187500.0,737500.0,1087500.0,650000.0,493750.0,587500.0,77500.0
2,Population doublings ,0.0,1.86727873971,2.60646977388,2.75844532158,2.81452657746,2.55387482294,2.53228796073,2.03521469258,1.74115339113,1.46551894852,0.778306389547,1.33860683603,0.596103058326,0.199444088362,0.450252191863,0.310340120612
3,Cumulative Population Doubling,0.0,1.86727873971,4.47374851359,7.23219383517,10.0467204126,12.6005952356,15.1328831963,17.1680978889,18.90925128,20.3747702285,21.1530766181,22.4916834541,23.0877865124,23.2872306008,23.7374827927,24.0478229133
4,Population doubling time,,38.5587852894,27.6235699034,26.1016593067,25.5815669238,28.1924546001,28.4327853374,35.377103095,41.3518994747,49.1293545354,92.508555714,53.7872645364,120.784483479,361.00343004,159.910382006,232.003518778
5,rate,1.0,3.6484375,6.09011627907,6.76666666667,7.03488372093,5.87209302326,5.78488372093,4.0988372093,3.34302325581,2.76162790698,1.71511627907,2.52906976744,1.51162790698,1.14825581395,1.36627906977,1.24
