,Days,7,10,13,16,19,22,25,28,31,34,37,40,43,46,49,52,55,58,61
0,seed,187500.0,430000.0,430000.0,430000.0,243750.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,187500.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0
1,cells,,1078125.0,4375000.0,4612500.0,3425000.0,1450000.0,2256250.0,1881250.0,1293750.0,968750.0,731250.0,706250.0,378125.0,215625.0,,,,,
2,Population doublings ,0.0,2.52356195606,3.34687445202,3.42314034625,2.99369542315,3.75625693277,2.39151836707,2.12928301694,1.58915029768,1.17178774546,0.766028059769,0.7158423026,0.0,0.20163386117,,,,,
3,Cumulative Population Doubling,0.0,2.52356195606,5.87043640807,9.29357675432,12.2872721775,16.0435291102,18.4350474773,20.5643304943,22.1534807919,23.3252685374,24.0912965972,24.8071388998,24.8071388998,25.0087727609,,,,,
4,Population doubling time,,28.5311005847,21.5126085643,21.0333181574,24.0505428319,19.1680178669,30.106396418,33.8141991586,45.3072312323,61.4445749915,93.9913350194,100.580811917,,357.082880734,,,,,
5,rate,1.0,5.75,10.1744186047,10.726744186,7.96511627907,5.94871794872,5.24709302326,4.375,3.00872093023,2.25290697674,1.70058139535,1.64244186047,0.879360465116,1.15,0.0,0.0,0.0,0.0,0.0
